"id","type_invoice","id_ref","status","datetime_trans","description"
4174,2,f3da617c-4e37-4209-bfd4-8ab92654cb42,8,"2021-12-23 14:49:31",Thông báo dữ liệu hóa đơn hợp lệ
4175,2,"0b7d51e3-a3ce-42fa-9f66-00894fe9ed14",8,"2021-12-23 14:49:31",Thông báo dữ liệu hóa đơn hợp lệ
4178,2,"9001f3df-7b3c-495c-8b21-9d95afdc3e97",8,"2021-12-23 14:49:31",Thông báo dữ liệu hóa đơn hợp lệ
4181,2,f2a5f68f-72dd-46d7-badd-df0b61abdba2,8,"2021-12-23 14:49:32",Thông báo dữ liệu hóa đơn hợp lệ
4182,2,"3ae41b69-fa5f-4481-b09b-c34d5a2ca008",8,"2021-12-23 14:49:32",Thông báo dữ liệu hóa đơn hợp lệ
4184,2,"9cfcc3c2-7cdf-46d1-8cf9-4fa1b1973895",8,"2021-12-23 14:49:32",Thông báo dữ liệu hóa đơn hợp lệ
4186,2,"058293f6-3762-42fd-a57f-3640f054ea6d",8,"2021-12-23 14:49:32",Thông báo dữ liệu hóa đơn hợp lệ
4188,2,b4f6c7cf-7c93-4473-adfc-e0ed9cd24272,8,"2021-12-23 14:49:32",Thông báo dữ liệu hóa đơn hợp lệ
4190,2,"93c39437-9eff-4746-8261-d355af7d802f",8,"2021-12-23 14:49:32",Thông báo dữ liệu hóa đơn hợp lệ
4203,2,cd290ee6-fe08-484c-b5f9-0e646bdfe062,8,"2021-12-23 14:50:00",Thông báo dữ liệu hóa đơn hợp lệ
4204,2,"4dcc7b46-c874-4b84-ba6e-fddca2fcbb94",8,"2021-12-23 14:50:00",Thông báo dữ liệu hóa đơn hợp lệ
4205,2,b9467147-b098-47b5-b031-ea01dba8cc93,8,"2021-12-23 14:50:00",Thông báo dữ liệu hóa đơn hợp lệ
4206,2,"450b0e3c-f9eb-478e-baf0-dea0a1c777ed",8,"2021-12-23 14:50:01",Thông báo dữ liệu hóa đơn hợp lệ
4207,2,"05d6709f-c061-4e0e-9938-7a610610ef98",8,"2021-12-23 14:50:01",Thông báo dữ liệu hóa đơn hợp lệ
4208,2,"449922e9-09d0-4e0e-8b4c-3d804544c194",8,"2021-12-23 14:50:01",Thông báo dữ liệu hóa đơn hợp lệ
4209,2,"12a34390-5bef-4512-8be1-22c7f0890083",8,"2021-12-23 14:50:01",Thông báo dữ liệu hóa đơn hợp lệ
4210,2,"875d450f-1c34-44e2-ac81-1190699ed154",8,"2021-12-23 14:50:01",Thông báo dữ liệu hóa đơn hợp lệ
4211,2,"38ac6788-e678-4c93-8869-fc6e65f91785",8,"2021-12-23 14:50:01",Thông báo dữ liệu hóa đơn hợp lệ
4212,2,"1e42c8d6-8205-412f-89e4-97408060cdc5",8,"2021-12-23 14:50:01",Thông báo dữ liệu hóa đơn hợp lệ
4213,2,ed7a2db0-f2ff-44e4-9e5d-c64537c71e49,8,"2021-12-23 14:50:02",Thông báo dữ liệu hóa đơn hợp lệ
4215,2,c8301d67-fe54-4ba6-a940-9c136df2f3c5,8,"2021-12-23 14:50:02",Thông báo dữ liệu hóa đơn hợp lệ
4217,2,f64dd876-8a8b-458f-8de1-d4ab3c2fb6fc,8,"2021-12-23 14:50:02",Thông báo dữ liệu hóa đơn hợp lệ
4219,2,"94582221-2712-472c-a3f5-a3fa9ed1c7ba",8,"2021-12-23 14:50:02",Thông báo dữ liệu hóa đơn hợp lệ
4221,2,ddb777ad-8ec1-4b46-9cb5-3c9bb1d0475a,8,"2021-12-23 14:50:02",Thông báo dữ liệu hóa đơn hợp lệ
4224,2,"0efff1d4-6595-46a0-9e9d-8c0e04845655",8,"2021-12-23 14:50:02",Thông báo dữ liệu hóa đơn hợp lệ
4226,2,f69078a1-1fe7-498b-8dcf-955220f168b5,8,"2021-12-23 14:50:02",Thông báo dữ liệu hóa đơn hợp lệ
4227,2,c1b6789a-ee8f-489b-afd5-e56f56105d3d,8,"2021-12-23 14:50:02",Thông báo dữ liệu hóa đơn hợp lệ
4230,2,"354a3fe8-5880-4dc6-94b1-b887b4879537",8,"2021-12-23 14:50:03",Thông báo dữ liệu hóa đơn hợp lệ
4232,2,"39084bf7-96c3-4d2b-8215-0388fb2d727d",8,"2021-12-23 14:50:03",Thông báo dữ liệu hóa đơn hợp lệ
4243,2,d424d5ed-7d31-429e-9366-a3fa4e3fd2bb,8,"2021-12-23 14:50:30",Thông báo dữ liệu hóa đơn hợp lệ
